geo_type,region,trans_type,sub_region,country,date,dir_request
city,Philadelphia,walking,Pennsylvania,United States,2020-03-08,117.82
city,Philadelphia,walking,Pennsylvania,United States,2020-03-09,115.02
city,Philadelphia,walking,Pennsylvania,United States,2020-03-10,101.79
city,Philadelphia,walking,Pennsylvania,United States,2020-03-11,106.46
city,Philadelphia,walking,Pennsylvania,United States,2020-03-12,97.33
city,Philadelphia,walking,Pennsylvania,United States,2020-03-13,118.66
city,Philadelphia,walking,Pennsylvania,United States,2020-03-14,128.88
city,Philadelphia,walking,Pennsylvania,United States,2020-03-15,74.95
city,Philadelphia,walking,Pennsylvania,United States,2020-03-16,67.46
city,Philadelphia,walking,Pennsylvania,United States,2020-03-17,57.91
city,Philadelphia,walking,Pennsylvania,United States,2020-03-18,58.95
city,Philadelphia,walking,Pennsylvania,United States,2020-03-19,54.16
city,Philadelphia,walking,Pennsylvania,United States,2020-03-20,66.58
city,Philadelphia,walking,Pennsylvania,United States,2020-03-21,56.87
city,Philadelphia,walking,Pennsylvania,United States,2020-03-22,40.4
city,Philadelphia,walking,Pennsylvania,United States,2020-03-23,35.85
city,Philadelphia,walking,Pennsylvania,United States,2020-03-24,47.89
city,Philadelphia,walking,Pennsylvania,United States,2020-03-25,39.33
city,Philadelphia,walking,Pennsylvania,United States,2020-03-26,52.56
city,Philadelphia,walking,Pennsylvania,United States,2020-03-27,58.51
city,Philadelphia,walking,Pennsylvania,United States,2020-03-28,39.76
city,Philadelphia,walking,Pennsylvania,United States,2020-03-29,39.8
city,Philadelphia,walking,Pennsylvania,United States,2020-03-30,44.67
city,Philadelphia,walking,Pennsylvania,United States,2020-03-31,42.86
city,Philadelphia,walking,Pennsylvania,United States,2020-04-01,48.27
city,Philadelphia,walking,Pennsylvania,United States,2020-04-02,49.33
city,Philadelphia,walking,Pennsylvania,United States,2020-04-03,52.76
city,Philadelphia,walking,Pennsylvania,United States,2020-04-04,50.52
city,Philadelphia,walking,Pennsylvania,United States,2020-04-05,46.29
city,Philadelphia,walking,Pennsylvania,United States,2020-04-06,52.1
city,Philadelphia,walking,Pennsylvania,United States,2020-04-07,49.88
city,Philadelphia,walking,Pennsylvania,United States,2020-04-08,53.16
city,Philadelphia,walking,Pennsylvania,United States,2020-04-09,46.2
city,Philadelphia,walking,Pennsylvania,United States,2020-04-10,51.51
city,Philadelphia,walking,Pennsylvania,United States,2020-04-11,52.75
city,Philadelphia,walking,Pennsylvania,United States,2020-04-12,40.26
city,Philadelphia,walking,Pennsylvania,United States,2020-04-13,40.13
city,Philadelphia,walking,Pennsylvania,United States,2020-04-14,50.06
city,Philadelphia,walking,Pennsylvania,United States,2020-04-15,52.38
city,Philadelphia,walking,Pennsylvania,United States,2020-04-16,51.37
city,Philadelphia,walking,Pennsylvania,United States,2020-04-17,57.84
city,Philadelphia,walking,Pennsylvania,United States,2020-04-18,52.09
city,Philadelphia,walking,Pennsylvania,United States,2020-04-19,52.56
city,Philadelphia,walking,Pennsylvania,United States,2020-04-20,52.88
city,Philadelphia,walking,Pennsylvania,United States,2020-04-21,47.34
city,Philadelphia,walking,Pennsylvania,United States,2020-04-22,54.66
city,Philadelphia,walking,Pennsylvania,United States,2020-04-23,50.12
city,Philadelphia,walking,Pennsylvania,United States,2020-04-24,53.84
city,Philadelphia,walking,Pennsylvania,United States,2020-04-25,68.4
city,Philadelphia,walking,Pennsylvania,United States,2020-04-26,40.9
city,Philadelphia,walking,Pennsylvania,United States,2020-04-27,50.28
city,Philadelphia,walking,Pennsylvania,United States,2020-04-28,62.25
city,Philadelphia,walking,Pennsylvania,United States,2020-04-29,58.26
city,Philadelphia,walking,Pennsylvania,United States,2020-04-30,53.01
city,Philadelphia,walking,Pennsylvania,United States,2020-05-01,69.64
city,Philadelphia,walking,Pennsylvania,United States,2020-05-02,79.86
city,Philadelphia,walking,Pennsylvania,United States,2020-05-03,64.49
city,Philadelphia,walking,Pennsylvania,United States,2020-05-04,64.77
city,Philadelphia,walking,Pennsylvania,United States,2020-05-05,65.7
city,Philadelphia,walking,Pennsylvania,United States,2020-05-06,57.8
city,Philadelphia,walking,Pennsylvania,United States,2020-05-07,71.16
city,Philadelphia,walking,Pennsylvania,United States,2020-05-08,68.59
city,Philadelphia,walking,Pennsylvania,United States,2020-05-09,69.57
city,Philadelphia,walking,Pennsylvania,United States,2020-05-10,61.17
city,Philadelphia,walking,Pennsylvania,United States,2020-05-11,NA
city,Philadelphia,walking,Pennsylvania,United States,2020-05-12,NA
city,Philadelphia,walking,Pennsylvania,United States,2020-05-13,80.39
city,Philadelphia,walking,Pennsylvania,United States,2020-05-14,80.88
city,Philadelphia,walking,Pennsylvania,United States,2020-05-15,99.9
city,Philadelphia,walking,Pennsylvania,United States,2020-05-16,98.9
city,Philadelphia,walking,Pennsylvania,United States,2020-05-17,76.68
city,Philadelphia,walking,Pennsylvania,United States,2020-05-18,79
city,Philadelphia,walking,Pennsylvania,United States,2020-05-19,84
city,Philadelphia,walking,Pennsylvania,United States,2020-05-20,85.71
city,Philadelphia,walking,Pennsylvania,United States,2020-05-21,92.48
city,Philadelphia,walking,Pennsylvania,United States,2020-05-22,93.3
city,Philadelphia,walking,Pennsylvania,United States,2020-05-23,89.59
city,Philadelphia,walking,Pennsylvania,United States,2020-05-24,83.05
city,Philadelphia,walking,Pennsylvania,United States,2020-05-25,79.39
city,Philadelphia,walking,Pennsylvania,United States,2020-05-26,93.35
city,Philadelphia,walking,Pennsylvania,United States,2020-05-27,95.48
city,Philadelphia,walking,Pennsylvania,United States,2020-05-28,90.91
city,Philadelphia,walking,Pennsylvania,United States,2020-05-29,105.32
city,Philadelphia,walking,Pennsylvania,United States,2020-05-30,115.64
city,Philadelphia,walking,Pennsylvania,United States,2020-05-31,82.21
city,Philadelphia,walking,Pennsylvania,United States,2020-06-01,88.78
city,Philadelphia,walking,Pennsylvania,United States,2020-06-02,93.32
city,Philadelphia,walking,Pennsylvania,United States,2020-06-03,84.06
city,Philadelphia,walking,Pennsylvania,United States,2020-06-04,99.42
city,Philadelphia,walking,Pennsylvania,United States,2020-06-05,107.42
city,Philadelphia,walking,Pennsylvania,United States,2020-06-06,121.93
city,Philadelphia,walking,Pennsylvania,United States,2020-06-07,94.07
city,Philadelphia,walking,Pennsylvania,United States,2020-06-08,101.59
city,Philadelphia,walking,Pennsylvania,United States,2020-06-09,103.18
city,Philadelphia,walking,Pennsylvania,United States,2020-06-10,101.76
city,Philadelphia,walking,Pennsylvania,United States,2020-06-11,96.08
city,Philadelphia,walking,Pennsylvania,United States,2020-06-12,128.5
city,Philadelphia,walking,Pennsylvania,United States,2020-06-13,126.81
city,Philadelphia,walking,Pennsylvania,United States,2020-06-14,96.4
city,Philadelphia,walking,Pennsylvania,United States,2020-06-15,107.69
city,Philadelphia,walking,Pennsylvania,United States,2020-06-16,113.63
city,Philadelphia,walking,Pennsylvania,United States,2020-06-17,111.35
city,Philadelphia,walking,Pennsylvania,United States,2020-06-18,110.78
city,Philadelphia,walking,Pennsylvania,United States,2020-06-19,131.92
city,Philadelphia,walking,Pennsylvania,United States,2020-06-20,118.31
city,Philadelphia,walking,Pennsylvania,United States,2020-06-21,88.61
city,Philadelphia,walking,Pennsylvania,United States,2020-06-22,108.87
city,Philadelphia,walking,Pennsylvania,United States,2020-06-23,113.24
city,Philadelphia,walking,Pennsylvania,United States,2020-06-24,119.96
city,Philadelphia,walking,Pennsylvania,United States,2020-06-25,121.29
city,Philadelphia,walking,Pennsylvania,United States,2020-06-26,143.01
city,Philadelphia,walking,Pennsylvania,United States,2020-06-27,136.19
city,Philadelphia,walking,Pennsylvania,United States,2020-06-28,104.47
city,Philadelphia,walking,Pennsylvania,United States,2020-06-29,117.42
city,Philadelphia,walking,Pennsylvania,United States,2020-06-30,122
city,Philadelphia,walking,Pennsylvania,United States,2020-07-01,126.43
city,Philadelphia,walking,Pennsylvania,United States,2020-07-02,129.41
city,Philadelphia,walking,Pennsylvania,United States,2020-07-03,131.15
city,Philadelphia,walking,Pennsylvania,United States,2020-07-04,118.27
city,Philadelphia,walking,Pennsylvania,United States,2020-07-05,98.35
city,Philadelphia,walking,Pennsylvania,United States,2020-07-06,105.18
city,Philadelphia,walking,Pennsylvania,United States,2020-07-07,123.06
city,Philadelphia,walking,Pennsylvania,United States,2020-07-08,124.5
city,Philadelphia,walking,Pennsylvania,United States,2020-07-09,130.32
city,Philadelphia,walking,Pennsylvania,United States,2020-07-10,121.19
city,Philadelphia,walking,Pennsylvania,United States,2020-07-11,146.76
city,Philadelphia,walking,Pennsylvania,United States,2020-07-12,110.52
city,Philadelphia,walking,Pennsylvania,United States,2020-07-13,121.76
city,Philadelphia,walking,Pennsylvania,United States,2020-07-14,128.05
city,Philadelphia,walking,Pennsylvania,United States,2020-07-15,129.58
city,Philadelphia,walking,Pennsylvania,United States,2020-07-16,133.05
city,Philadelphia,walking,Pennsylvania,United States,2020-07-17,148.54
city,Philadelphia,walking,Pennsylvania,United States,2020-07-18,144.39
city,Philadelphia,walking,Pennsylvania,United States,2020-07-19,106.08
city,Philadelphia,walking,Pennsylvania,United States,2020-07-20,118.84
city,Philadelphia,walking,Pennsylvania,United States,2020-07-21,124.06
city,Philadelphia,walking,Pennsylvania,United States,2020-07-22,120.12
city,Philadelphia,walking,Pennsylvania,United States,2020-07-23,127.6
city,Philadelphia,walking,Pennsylvania,United States,2020-07-24,138.75
city,Philadelphia,walking,Pennsylvania,United States,2020-07-25,148.03
city,Philadelphia,walking,Pennsylvania,United States,2020-07-26,111.89
city,Philadelphia,walking,Pennsylvania,United States,2020-07-27,122.99
city,Philadelphia,walking,Pennsylvania,United States,2020-07-28,127.75
city,Philadelphia,walking,Pennsylvania,United States,2020-07-29,132.11
city,Philadelphia,walking,Pennsylvania,United States,2020-07-30,133.49
city,Philadelphia,walking,Pennsylvania,United States,2020-07-31,144.17
city,Philadelphia,walking,Pennsylvania,United States,2020-08-01,152.58
city,Philadelphia,walking,Pennsylvania,United States,2020-08-02,113.42
city,Philadelphia,walking,Pennsylvania,United States,2020-08-03,125.16
city,Philadelphia,walking,Pennsylvania,United States,2020-08-04,112.53
city,Philadelphia,walking,Pennsylvania,United States,2020-08-05,144.37
city,Philadelphia,walking,Pennsylvania,United States,2020-08-06,133.11
city,Philadelphia,walking,Pennsylvania,United States,2020-08-07,146.25
city,Philadelphia,walking,Pennsylvania,United States,2020-08-08,163.33
city,Philadelphia,walking,Pennsylvania,United States,2020-08-09,119.41
city,Philadelphia,walking,Pennsylvania,United States,2020-08-10,131
city,Philadelphia,walking,Pennsylvania,United States,2020-08-11,131.64
city,Philadelphia,walking,Pennsylvania,United States,2020-08-12,125.59
city,Philadelphia,walking,Pennsylvania,United States,2020-08-13,129.8
city,Philadelphia,walking,Pennsylvania,United States,2020-08-14,162.4
city,Philadelphia,walking,Pennsylvania,United States,2020-08-15,163.89
city,Philadelphia,walking,Pennsylvania,United States,2020-08-16,112.84
city,Philadelphia,walking,Pennsylvania,United States,2020-08-17,135.09
city,Philadelphia,walking,Pennsylvania,United States,2020-08-18,142.72
city,Philadelphia,walking,Pennsylvania,United States,2020-08-19,141.28
city,Philadelphia,walking,Pennsylvania,United States,2020-08-20,153.14
city,Philadelphia,walking,Pennsylvania,United States,2020-08-21,176.65
city,Philadelphia,walking,Pennsylvania,United States,2020-08-22,178.65
city,Philadelphia,walking,Pennsylvania,United States,2020-08-23,123.99
city,Philadelphia,walking,Pennsylvania,United States,2020-08-24,140.89
city,Philadelphia,walking,Pennsylvania,United States,2020-08-25,140.72
city,Philadelphia,walking,Pennsylvania,United States,2020-08-26,148.31
city,Philadelphia,walking,Pennsylvania,United States,2020-08-27,147.25
city,Philadelphia,walking,Pennsylvania,United States,2020-08-28,163.51
city,Philadelphia,walking,Pennsylvania,United States,2020-08-29,161.12
city,Philadelphia,walking,Pennsylvania,United States,2020-08-30,139.16
city,Philadelphia,walking,Pennsylvania,United States,2020-08-31,129.38
city,Philadelphia,walking,Pennsylvania,United States,2020-09-01,139.3
city,Philadelphia,walking,Pennsylvania,United States,2020-09-02,138.48
city,Philadelphia,walking,Pennsylvania,United States,2020-09-03,139.37
city,Philadelphia,walking,Pennsylvania,United States,2020-09-04,175.09
city,Philadelphia,walking,Pennsylvania,United States,2020-09-05,176.78
city,Philadelphia,walking,Pennsylvania,United States,2020-09-06,137.11
city,Philadelphia,walking,Pennsylvania,United States,2020-09-07,120.08
city,Philadelphia,walking,Pennsylvania,United States,2020-09-08,128.95
city,Philadelphia,walking,Pennsylvania,United States,2020-09-09,131
city,Philadelphia,walking,Pennsylvania,United States,2020-09-10,130.04
city,Philadelphia,walking,Pennsylvania,United States,2020-09-11,170.59
city,Philadelphia,walking,Pennsylvania,United States,2020-09-12,191.95
city,Philadelphia,walking,Pennsylvania,United States,2020-09-13,125.19
city,Philadelphia,walking,Pennsylvania,United States,2020-09-14,125.02
city,Philadelphia,walking,Pennsylvania,United States,2020-09-15,131.64
city,Philadelphia,walking,Pennsylvania,United States,2020-09-16,133.65
city,Philadelphia,walking,Pennsylvania,United States,2020-09-17,141.46
city,Philadelphia,walking,Pennsylvania,United States,2020-09-18,178.91
city,Philadelphia,walking,Pennsylvania,United States,2020-09-19,195.41
city,Philadelphia,walking,Pennsylvania,United States,2020-09-20,125.84
city,Philadelphia,walking,Pennsylvania,United States,2020-09-21,121.53
city,Philadelphia,walking,Pennsylvania,United States,2020-09-22,127.75
city,Philadelphia,walking,Pennsylvania,United States,2020-09-23,132.22
city,Philadelphia,walking,Pennsylvania,United States,2020-09-24,134.17
city,Philadelphia,walking,Pennsylvania,United States,2020-09-25,171.28
city,Philadelphia,walking,Pennsylvania,United States,2020-09-26,175.44
city,Philadelphia,walking,Pennsylvania,United States,2020-09-27,122.44
city,Philadelphia,walking,Pennsylvania,United States,2020-09-28,121.49
city,Philadelphia,walking,Pennsylvania,United States,2020-09-29,111.78
city,Philadelphia,walking,Pennsylvania,United States,2020-09-30,125.06
city,Philadelphia,walking,Pennsylvania,United States,2020-10-01,130.66
city,Philadelphia,walking,Pennsylvania,United States,2020-10-02,163.11
city,Philadelphia,walking,Pennsylvania,United States,2020-10-03,186.36
city,Philadelphia,walking,Pennsylvania,United States,2020-10-04,121.75
city,Philadelphia,walking,Pennsylvania,United States,2020-10-05,113.3
city,Philadelphia,walking,Pennsylvania,United States,2020-10-06,118.69
city,Philadelphia,walking,Pennsylvania,United States,2020-10-07,122.62
city,Philadelphia,walking,Pennsylvania,United States,2020-10-08,127.37
city,Philadelphia,walking,Pennsylvania,United States,2020-10-09,165.88
city,Philadelphia,walking,Pennsylvania,United States,2020-10-10,188.94
city,Philadelphia,walking,Pennsylvania,United States,2020-10-11,115.22
city,Philadelphia,walking,Pennsylvania,United States,2020-10-12,102.8
city,Philadelphia,walking,Pennsylvania,United States,2020-10-13,113.85
city,Philadelphia,walking,Pennsylvania,United States,2020-10-14,125.42
city,Philadelphia,walking,Pennsylvania,United States,2020-10-15,132.87
city,Philadelphia,walking,Pennsylvania,United States,2020-10-16,142.36
city,Philadelphia,walking,Pennsylvania,United States,2020-10-17,188.73
city,Philadelphia,walking,Pennsylvania,United States,2020-10-18,123.57
city,Philadelphia,walking,Pennsylvania,United States,2020-10-19,115.01
city,Philadelphia,walking,Pennsylvania,United States,2020-10-20,117.66
city,Philadelphia,walking,Pennsylvania,United States,2020-10-21,123.69
city,Philadelphia,walking,Pennsylvania,United States,2020-10-22,131.62
city,Philadelphia,walking,Pennsylvania,United States,2020-10-23,168.28
city,Philadelphia,walking,Pennsylvania,United States,2020-10-24,187.47
